,案號,酒駕前案紀錄
7655,"TCDM,108,中交簡,2670,20191030,1",1
7656,"TCDM,108,中交簡,2673,20191022,1",2
7657,"TCDM,108,中交簡,2678,20191022,1",1
7658,"TCDM,108,中交簡,2694,20191030,1",1
7659,"TCDM,108,中交簡,2696,20191023,1",1
7660,"TCDM,108,中交簡,2697,20191031,1",0
7661,"TCDM,108,中交簡,2703,20191022,1",3
7662,"TCDM,108,中交簡,2708,20191031,1",3
7663,"TCDM,108,中交簡,2713,20191031,1",1
7664,"TCDM,108,中交簡,2718,20191030,1",0
7665,"TCDM,108,中交簡,2725,20191031,1",1
7666,"TCDM,108,中交簡,2727,20191023,1",0
7667,"TCDM,108,中交簡,2731,20191031,1",0
7668,"TCDM,108,中交簡,2733,20191031,1",0
7669,"TCDM,108,中交簡,2736,20191029,1",2
7670,"TCDM,108,中交簡,2740,20191030,1",0
7671,"TCDM,108,中交簡,2745,20191029,1",1
7672,"TCDM,108,中交簡,2750,20191030,1",1
7673,"TCDM,108,中交簡,2752,20191031,1",3
7674,"TCDM,108,中交簡,2755,20191028,1",0
7675,"TCDM,108,中交簡,2783,20191030,1",0
7676,"TCDM,108,中交簡,2790,20191031,1",0
7677,"TCDM,108,中交簡,2793,20191031,1",1
7678,"TCDM,108,中交簡,2797,20191031,1",1
7679,"TCDM,108,中交簡,2800,20191031,1",0
7680,"TCDM,108,中交簡,2802,20191031,1",1
7681,"TCDM,108,中交簡,2803,20191031,1",0
7682,"TCDM,108,中交簡,2812,20191031,1",1
7683,"TCDM,108,中交簡,2833,20191031,1",1
7684,"TCDM,108,交簡,464,20191029,1",4
7685,"TCDM,108,交簡,473,20191030,1",2
7686,"TCDM,108,交簡,476,20191018,1",0
7687,"TCDM,108,交簡,478,20191021,1",3
7688,"TCDM,108,交簡,507,20191031,1",2
7689,"TNDM,108,交簡,1994,20191015,1",2
7690,"TNDM,108,交簡,2023,20191017,1",2
7691,"TNDM,108,交簡,2113,20191014,1",2
7692,"TNDM,108,交簡,2140,20191002,1",1
7693,"TNDM,108,交簡,2154,20191005,1",1
7694,"TNDM,108,交簡,2159,20191002,1",2
7695,"TNDM,108,交簡,2168,20191014,1",2
7696,"TNDM,108,交簡,2178,20191005,1",1
7697,"TNDM,108,交簡,2179,20191009,1",1
7698,"TNDM,108,交簡,2194,20191014,1",1
7699,"TNDM,108,交簡,2230,20191004,1",1
7700,"TNDM,108,交簡,2235,20191014,1",1
7701,"TNDM,108,交簡,2243,20191015,1",1
7702,"TNDM,108,交簡,2249,20191016,1",0
7703,"TNDM,108,交簡,2270,20191014,1",1
7704,"TNDM,108,交簡,2272,20191004,1",0
7705,"TNDM,108,交簡,2279,20191002,1",1
7706,"TNDM,108,交簡,2281,20191014,1",0
7707,"TNDM,108,交簡,2284,20191005,1",0
7708,"TNDM,108,交簡,2285,20191002,1",1
7709,"TNDM,108,交簡,2289,20191016,1",2
7710,"TNDM,108,交簡,2293,20191021,1",0
7711,"TNDM,108,交簡,2295,20191017,1",2
7712,"TNDM,108,交簡,2300,20191028,1",2
7713,"TNDM,108,交簡,2303,20191023,1",0
7714,"TNDM,108,交簡,2310,20191008,1",2
7715,"TNDM,108,交簡,2316,20191021,1",1
7716,"TNDM,108,交簡,2323,20191022,1",1
7717,"TNDM,108,交簡,2328,20191023,1",1
7718,"TNDM,108,交簡,2334,20191017,1",2
7719,"TNDM,108,交簡,2339,20191023,1",0
7720,"TNDM,108,交簡,2344,20191028,1",1
7721,"TNDM,108,交簡,2368,20191017,1",1
7722,"TNDM,108,交簡,2369,20191017,1",1
7723,"TNDM,108,交簡,2374,20191022,1",1
7724,"TNDM,108,交簡,2377,20191023,1",0
7725,"TNDM,108,交簡,2381,20191024,1",1
7726,"TNDM,108,交簡,2383,20191021,1",0
7727,"TNDM,108,交簡,2389,20191025,1",1
7728,"TNDM,108,交簡,2393,20191028,1",1
7729,"TNDM,108,交簡,2395,20191017,1",1
7730,"TNDM,108,交簡,2412,20191028,1",2
7731,"TNDM,108,交簡,2417,20191030,1",1
7732,"TNDM,108,交簡,2418,20191022,1",0
7733,"TNDM,108,交簡,2420,20191022,1",1
7734,"TNDM,108,交簡,2430,20191029,1",0
7735,"TNDM,108,交簡,2439,20191025,1",0
7736,"TNDM,108,交簡,2448,20191023,1",0
7737,"TNDM,108,交簡,2470,20191031,1",1
7738,"TNDM,108,交簡,2477,20191031,1",4
7739,"TNDM,108,交簡,2485,20191028,1",1
7740,"TNDM,108,交簡,2493,20191028,1",1
7741,"TNDM,108,交簡,2506,20191031,1",1
7742,"TNDM,108,交簡,2534,20191030,1",3
7743,"TNDM,108,交簡,2537,20191030,1",0
7744,"TNDM,108,交簡,2547,20191030,1",1
7745,"TPDM,108,交簡,1323,20191021,1",1
7746,"TPDM,108,交簡,1347,20191015,1",1
7747,"TPDM,108,交簡,1449,20191015,1",1
7748,"TPDM,108,交簡,1479,20191029,1",1
7749,"TPDM,108,交簡,1514,20191015,1",1
7750,"TPDM,108,交簡,1582,20191024,1",3
7751,"TPDM,108,交簡,1586,20191030,1",0
7752,"TPDM,108,交簡,1596,20191029,1",0
7753,"TPDM,108,交簡,1598,20191002,1",0
7754,"TPDM,108,交簡,1601,20191024,1",1
7755,"TPDM,108,交簡,1632,20191024,1",2
7756,"TPDM,108,交簡,1640,20191024,1",0
7757,"TPDM,108,交簡,1672,20191021,1",2
7758,"TPDM,108,交簡,1679,20191002,1",1
7759,"TPDM,108,交簡,1711,20191029,1",1
7760,"TPDM,108,交簡,1713,20191030,1",1
7761,"TPDM,108,交簡,1725,20191030,1",1
7762,"TPDM,108,交簡,1728,20191031,1",1
7763,"TPDM,108,交簡,1729,20191002,1",1
7764,"TPDM,108,交簡,1740,20191018,1",1
7765,"TPDM,108,交簡,1750,20191008,1",1
7766,"TPDM,108,交簡,1762,20191031,1",2
7767,"TPDM,108,交簡,1763,20191005,1",1
7768,"TPDM,108,交簡,1765,20191030,1",1
7769,"TPDM,108,交簡,1769,20191031,1",1
7770,"TPDM,108,交簡,1770,20191024,1",多次
7771,"TPDM,108,交簡,1771,20191028,1",3
7772,"TPDM,108,交簡,1779,20191005,1",0
7773,"TPDM,108,交簡,1780,20191009,1",0
7774,"TPDM,108,交簡,1785,20191028,1",0
7775,"TPDM,108,交簡,1786,20191014,1",1
7776,"TPDM,108,交簡,1791,20191031,1",1
7777,"TPDM,108,交簡,1792,20191016,1",1
7778,"TPDM,108,交簡,1794,20191030,1",0
7779,"TPDM,108,交簡,1810,20191025,1",2
7780,"TPDM,108,交簡,1811,20191031,1",3
7781,"TPDM,108,交簡,1813,20191023,1",0
7782,"TPDM,108,交簡,1815,20191028,1",0
7783,"TPDM,108,交簡,1825,20191031,1",2
7784,"TPDM,108,交簡,1828,20191021,1",0
7785,"TPDM,108,交簡,1832,20191030,1",0
7786,"TPDM,108,交簡,1835,20191030,1",1
7787,"TPDM,108,交簡,1837,20191023,1",1
7788,"TPDM,108,交簡,1841,20191021,1",1
7789,"TPDM,108,交簡,1851,20191024,1",1
7790,"TPDM,108,交簡,1855,20191029,1",1
7791,"TPDM,108,交簡,1863,20191028,1",多次。
7792,"TPDM,108,交簡,1874,20191028,1",1
7793,"TPDM,108,交簡,1875,20191031,1",2
7794,"TPDM,108,交簡,1879,20191031,1",3
7795,"TPDM,108,交簡,1881,20191031,1",0
7796,"TPDM,108,交簡,1884,20191030,1",0
7797,"TPDM,108,交簡,1886,20191029,1",0
7798,"TPDM,108,交簡,1891,20191031,1",0
7799,"TPDM,108,交簡,1892,20191030,1",0
7800,"TPDM,108,交簡,1898,20191031,1",0
7801,"TPDM,108,交簡,1905,20191031,1",0
7802,"TPDM,108,交簡,1908,20191031,1",1
7803,"TPDM,108,交簡,2044,20191023,1",1
7804,"TPDM,108,審交簡,321,20191001,1",3
7805,"TPDM,108,審交簡,322,20191001,1",3
7806,"TPDM,108,審交簡,355,20191031,1",1
7807,"TPDM,108,審交簡,358,20191031,1",2
7808,"TPDM,108,審交簡,363,20191031,1",1
7809,"TTDM,108,東交簡,308,20191022,1",2
7810,"TTDM,108,東交簡,340,20191031,1",1
7811,"TTDM,108,東交簡,373,20191028,1",0
7812,"TYDM,108,壢交簡,1946,20191009,1",0
7813,"TYDM,108,壢交簡,2008,20191008,1",0
7814,"TYDM,108,壢交簡,2033,20191009,1",0
7815,"TYDM,108,壢交簡,2095,20191004,1",2
7816,"TYDM,108,壢交簡,2099,20191030,1",1
7817,"TYDM,108,壢交簡,2106,20191002,1",0
7818,"TYDM,108,壢交簡,2161,20191015,1",1
7819,"TYDM,108,壢交簡,2202,20191015,1",0
7820,"TYDM,108,壢交簡,2238,20191029,1",2
7821,"TYDM,108,壢交簡,2241,20191008,1",1
7822,"TYDM,108,壢交簡,2243,20191004,1",1
7823,"TYDM,108,壢交簡,2250,20191016,1",0
7824,"TYDM,108,壢交簡,2266,20191022,1",0
7825,"TYDM,108,壢交簡,2292,20191018,1",7
7826,"TYDM,108,壢交簡,2325,20191029,1",1
7827,"TYDM,108,壢交簡,2340,20191008,1",1
7828,"TYDM,108,壢交簡,2351,20191021,1",0
7829,"TYDM,108,壢交簡,2354,20191024,1",1
7830,"TYDM,108,壢交簡,2384,20191031,1",1
7831,"TYDM,108,壢交簡,2391,20191016,1",0
7832,"TYDM,108,壢交簡,2418,20191029,1",1
7833,"TYDM,108,壢交簡,2421,20191016,1",0
7834,"TYDM,108,壢交簡,2459,20191030,1",1
7835,"TYDM,108,壢交簡,2481,20191030,1",1
7836,"TYDM,108,壢交簡,2517,20191029,1",0
7837,"TYDM,108,壢交簡,2520,20191030,1",1
7838,"TYDM,108,審交簡,217,20191004,1",3
7839,"TYDM,108,審交簡,258,20191021,1",3
7840,"TYDM,108,桃交簡,1290,20191023,1",1
7841,"TYDM,108,桃交簡,2011,20191030,1",1
7842,"TYDM,108,桃交簡,2051,20191009,1",0
7843,"TYDM,108,桃交簡,2123,20191009,1",1
7844,"TYDM,108,桃交簡,2175,20191030,1",0
7845,"TYDM,108,桃交簡,2207,20191002,1",0
7846,"TYDM,108,桃交簡,2228,20191016,1",0
7847,"TYDM,108,桃交簡,2261,20191004,1",0
7848,"TYDM,108,桃交簡,2274,20191015,1",0
7849,"TYDM,108,桃交簡,2326,20191004,1",0
7850,"TYDM,108,桃交簡,2345,20191022,1",4
7851,"TYDM,108,桃交簡,2347,20191004,1",1
7852,"TYDM,108,桃交簡,2353,20191003,1",1
7853,"TYDM,108,桃交簡,2390,20191015,1",1
7854,"TYDM,108,桃交簡,2391,20191014,1",5
7855,"TYDM,108,桃交簡,2417,20191014,1",2
7856,"TYDM,108,桃交簡,2420,20191007,1",1
7857,"TYDM,108,桃交簡,2425,20191021,1",0
7858,"TYDM,108,桃交簡,2437,20191028,1",1
7859,"TYDM,108,桃交簡,2458,20191009,1",1
7860,"TYDM,108,桃交簡,2467,20191023,1",0
7861,"TYDM,108,桃交簡,2494,20191016,1",1
7862,"TYDM,108,桃交簡,2511,20191030,1",2
7863,"TYDM,108,桃交簡,2519,20191021,1",0
7864,"TYDM,108,桃交簡,2521,20191028,1",0
7865,"TYDM,108,桃交簡,2528,20191018,1",3
7866,"TYDM,108,桃交簡,2542,20191022,1",0
7867,"TYDM,108,桃交簡,2564,20191025,1",1
7868,"TYDM,108,桃交簡,2570,20191023,1",2
7869,"TYDM,108,桃交簡,2633,20191030,1",1
7870,"TYDM,108,桃交簡,2643,20191029,1",0
7871,"TYDM,108,桃交簡,2650,20191030,1",0
7872,"ULDM,108,交簡,119,20191017,1",1
7873,"ULDM,108,交簡,124,20191023,1",1
7874,"ULDM,108,交簡,125,20191031,1",1
7875,"ULDM,108,六交簡,259,20191029,1",1
7876,"ULDM,108,六交簡,261,20191029,1",1
7877,"ULDM,108,六交簡,262,20191030,1",3
7878,"ULDM,108,六交簡,265,20191030,1",1
7879,"ULDM,108,六交簡,266,20191016,1",0
7880,"ULDM,108,六交簡,268,20191030,1",2
7881,"ULDM,108,六交簡,275,20191030,1",0
7882,"ULDM,108,六交簡,279,20191030,1",2
7883,"ULDM,108,六交簡,286,20191030,1",1
7884,"ULDM,108,六交簡,290,20191030,1",1
7885,"ULDM,108,六交簡,291,20191030,1",1
7886,"ULDM,108,六交簡,293,20191030,1",0
7887,"ULDM,108,六交簡,298,20191030,1",0
7888,"ULDM,108,六交簡,300,20191024,1",0
7889,"ULDM,108,六交簡,301,20191030,1",1
7890,"ULDM,108,六交簡,302,20191023,1",1
7891,"ULDM,108,港交簡,326,20191007,1",0
7892,"ULDM,108,港交簡,328,20191018,1",3
7893,"ULDM,108,港交簡,329,20191007,1",1
7894,"ULDM,108,港交簡,335,20191025,1",2
7895,"ULDM,108,港交簡,340,20191031,1",1
7896,"ULDM,108,港交簡,347,20191024,1",2
7897,"ULDM,108,港交簡,348,20191030,1",0
7898,"ULDM,108,港交簡,349,20191030,1",1
7899,"ULDM,108,虎交簡,268,20191008,1",1
7900,"ULDM,108,虎交簡,273,20191028,1",1
7901,"ULDM,108,虎交簡,280,20191028,1",0
7902,"ULDM,108,虎交簡,286,20191022,1",0
7903,"ULDM,108,虎交簡,288,20191028,1",0
7904,"ULDM,108,虎交簡,292,20191021,1",1
7905,"ULDM,108,虎交簡,297,20191021,1",1
7906,"ULDM,108,虎交簡,305,20191030,1",1
7907,"ULDM,108,虎交簡,311,20191029,1",0
7908,"ULDM,108,虎交簡,317,20191030,1",0
7909,"CHDM,108,交簡,1664,20191127,1",2
7910,"CHDM,108,交簡,1701,20191129,1",1
7911,"CHDM,108,交簡,1704,20191129,1",0
7912,"CHDM,108,交簡,1718,20191129,1",0
7913,"CHDM,108,交簡,1724,20191126,1",1
7914,"CHDM,108,交簡,1741,20191129,1",1
7915,"CHDM,108,交簡,1782,20191129,1",0
7916,"CHDM,108,交簡,1824,20191129,1",1
7917,"CHDM,108,交簡,1847,20191104,1",2
7918,"CHDM,108,交簡,1854,20191107,1",0
7919,"CHDM,108,交簡,1856,20191129,1",0
7920,"CHDM,108,交簡,1873,20191129,1",1
7921,"CHDM,108,交簡,1882,20191128,1",0
7922,"CHDM,108,交簡,1887,20191111,1",1
7923,"CHDM,108,交簡,1895,20191105,1",1
7924,"CHDM,108,交簡,1896,20191129,1",1
7925,"CHDM,108,交簡,1917,20191111,1",1
7926,"CHDM,108,交簡,1927,20191128,1",1
7927,"CHDM,108,交簡,1931,20191113,1",1
7928,"CHDM,108,交簡,1934,20191129,1",1
7929,"CHDM,108,交簡,1937,20191122,1",0
7930,"CHDM,108,交簡,1945,20191114,1",0
7931,"CHDM,108,交簡,1994,20191126,1",1
7932,"CHDM,108,交簡,2040,20191129,1",1
7933,"CHDM,108,交簡,2044,20191129,1",2
7934,"CPEM,108,竹北交簡,481,20191104,1",1
7935,"CPEM,108,竹北交簡,504,20191129,1",1
7936,"CPEM,108,竹北交簡,535,20191129,1",1
7937,"CPEM,108,竹北交簡,547,20191129,1",1
7938,"CPEM,108,竹東交簡,167,20191112,1",0
7939,"CPEM,108,竹東交簡,176,20191119,1",3
7940,"CTDM,108,交簡,2111,20191129,1",2
7941,"CTDM,108,交簡,2261,20191115,1",1
7942,"CTDM,108,交簡,2568,20191101,1",0
7943,"CTDM,108,交簡,2581,20191104,1",3
7944,"CTDM,108,交簡,2582,20191101,1",1
7945,"CTDM,108,交簡,2674,20191106,1",2
7946,"CTDM,108,交簡,2686,20191101,1",0
7947,"CTDM,108,交簡,2695,20191112,1",2
7948,"CTDM,108,交簡,2704,20191106,1",1
7949,"CTDM,108,交簡,2709,20191101,1",3
7950,"CTDM,108,交簡,2724,20191105,1",0
7951,"CTDM,108,交簡,2725,20191105,1",0
7952,"CTDM,108,交簡,2738,20191106,1",1
7953,"CTDM,108,交簡,2739,20191101,1",1
7954,"CTDM,108,交簡,2740,20191105,1",1
7955,"CTDM,108,交簡,2743,20191108,1",4
7956,"CTDM,108,交簡,2753,20191104,1",1
7957,"CTDM,108,交簡,2754,20191112,1",1
7958,"CTDM,108,交簡,2755,20191112,1",5
7959,"CTDM,108,交簡,2776,20191111,1",1
7960,"CTDM,108,交簡,2790,20191104,1",3
7961,"CTDM,108,交簡,2793,20191108,1",1
7962,"CTDM,108,交簡,2794,20191108,1",0
7963,"CTDM,108,交簡,2808,20191108,1",1
7964,"CTDM,108,交簡,2809,20191112,1",3
7965,"CTDM,108,交簡,2830,20191108,1",1
7966,"CTDM,108,交簡,2837,20191104,1",1
7967,"CTDM,108,交簡,2843,20191120,1",1
7968,"CTDM,108,交簡,2844,20191118,1",1
7969,"CTDM,108,交簡,2863,20191112,1",3
7970,"CTDM,108,交簡,2864,20191122,1",1
7971,"CTDM,108,交簡,2866,20191112,1",1
7972,"CTDM,108,交簡,2878,20191112,1",1
7973,"CTDM,108,交簡,2882,20191115,1",1
7974,"CTDM,108,交簡,2886,20191118,1",1
7975,"CTDM,108,交簡,2890,20191120,1",3
7976,"CTDM,108,交簡,2903,20191125,1",1
7977,"CTDM,108,交簡,2907,20191111,1",1
7978,"CTDM,108,交簡,2908,20191111,1",2
7979,"CTDM,108,交簡,2909,20191111,1",2
7980,"CTDM,108,交簡,2911,20191115,1",3
7981,"CTDM,108,交簡,2912,20191125,1",3
7982,"CTDM,108,交簡,2913,20191118,1",1
7983,"CTDM,108,交簡,2915,20191127,1",1
7984,"CTDM,108,交簡,2917,20191118,1",1
7985,"CTDM,108,交簡,2937,20191125,1",1
7986,"CTDM,108,交簡,2952,20191125,1",2
7987,"CTDM,108,交簡,2957,20191119,1",1
7988,"CTDM,108,交簡,2959,20191125,1",0
7989,"CTDM,108,交簡,2962,20191125,1",1
7990,"CTDM,108,交簡,2963,20191127,1",2
7991,"CTDM,108,交簡,2964,20191127,1",1
7992,"CTDM,108,交簡,2965,20191119,1",1
7993,"CTDM,108,交簡,2966,20191125,1",1
7994,"CTDM,108,交簡,2970,20191120,1",0
7995,"CTDM,108,交簡,2974,20191120,1",2
7996,"CTDM,108,交簡,2978,20191127,1",1
7997,"CTDM,108,交簡,2979,20191126,1",1
7998,"CTDM,108,交簡,2987,20191127,1",1
7999,"CTDM,108,交簡,2999,20191126,1",1
8000,"CTDM,108,交簡,3004,20191119,1",1
8001,"CTDM,108,交簡,3011,20191126,1",5
8002,"CTDM,108,交簡,3012,20191126,1",2
8003,"CTDM,108,交簡,3025,20191126,1",1
8004,"CTDM,108,交簡,3028,20191120,1",0
8005,"CTDM,108,交簡,3057,20191126,1",1
8006,"CTDM,108,交簡,3067,20191128,1",1
8007,"CTDM,108,交簡,3111,20191128,1",1
8008,"CTDM,108,交簡,3119,20191128,1",0
8009,"CTDM,108,交簡,3121,20191129,1",1
8010,"CTDM,108,交簡,3122,20191128,1",0
8011,"CTDM,108,交簡,3134,20191128,1",1
8012,"CYDM,108,嘉交簡,1258,20191105,1",2
8013,"CYDM,108,嘉交簡,1261,20191112,1",1
8014,"CYDM,108,嘉交簡,1268,20191105,1",1
8015,"CYDM,108,嘉交簡,1270,20191120,1",1
8016,"CYDM,108,嘉交簡,1275,20191112,1",1
8017,"CYDM,108,嘉交簡,1282,20191119,1",1
8018,"CYDM,108,嘉交簡,1285,20191126,1",1
8019,"CYDM,108,嘉交簡,1292,20191111,1",1
8020,"CYDM,108,嘉交簡,1297,20191127,1",1
8021,"CYDM,108,嘉交簡,1316,20191126,1",1
8022,"CYDM,108,嘉交簡,1327,20191126,1",1
8023,"CYDM,108,嘉交簡,1336,20191126,1",1
8024,"CYDM,108,嘉交簡,1350,20191129,1",1
8025,"CYDM,108,嘉交簡,943,20191111,1",3
8026,"CYDM,108,朴交簡,540,20191126,1",1
8027,"CYDM,108,朴交簡,552,20191114,1",0
8028,"CYDM,108,朴交簡,554,20191112,1",1
8029,"CYDM,108,朴交簡,556,20191127,1",2
8030,"CYDM,108,朴交簡,557,20191108,1",0
8031,"CYDM,108,朴交簡,562,20191114,1",3
8032,"CYDM,108,朴交簡,564,20191127,1",0
8033,"CYDM,108,朴交簡,565,20191115,1",2
8034,"CYDM,108,朴交簡,566,20191126,1",1
8035,"CYDM,108,朴交簡,576,20191120,1",1
8036,"FYEM,108,豐交簡,892,20191115,1",2
8037,"FYEM,108,豐交簡,899,20191115,1",1
8038,"FYEM,108,豐交簡,902,20191105,1",1
8039,"FYEM,108,豐交簡,905,20191105,1",3
8040,"FYEM,108,豐交簡,909,20191105,1",2
8041,"FYEM,108,豐交簡,911,20191107,1",3
8042,"FYEM,108,豐交簡,921,20191107,1",2
8043,"FYEM,108,豐交簡,923,20191118,1",1
8044,"FYEM,108,豐交簡,930,20191118,1",0
8045,"FYEM,108,豐交簡,931,20191118,1",2
8046,"FYEM,108,豐交簡,945,20191115,1",3
8047,"FYEM,108,豐交簡,948,20191113,1",2
8048,"FYEM,108,豐交簡,962,20191115,1",3
8049,"FYEM,108,豐交簡,964,20191121,1",2
8050,"FYEM,108,豐交簡,965,20191121,1",0
8051,"FYEM,108,豐交簡,969,20191122,1",2
8052,"FYEM,108,豐交簡,973,20191121,1",2
8053,"FYEM,108,豐交簡,980,20191126,1",1
8054,"FYEM,108,豐交簡,981,20191129,1",2
8055,"FYEM,108,豐交簡,982,20191126,1",1
8056,"HLDM,108,玉交簡,82,20191111,1",0
8057,"HLDM,108,玉交簡,84,20191122,1",1
8058,"HLDM,108,玉交簡,90,20191129,1",1
8059,"HLDM,108,花交簡,446,20191108,1",1
8060,"HLDM,108,花交簡,454,20191120,1",1
8061,"HLDM,108,花交簡,457,20191122,1",1
8062,"HLDM,108,花交簡,462,20191121,1",0
8063,"ILDM,108,交簡,1015,20191118,1",1
8064,"ILDM,108,交簡,1018,20191112,1",0
8065,"ILDM,108,交簡,1026,20191113,1",1
8066,"ILDM,108,交簡,1029,20191127,1",0
8067,"ILDM,108,交簡,1030,20191118,1",1
8068,"ILDM,108,交簡,1034,20191118,1",1
8069,"ILDM,108,交簡,1042,20191118,1",2
8070,"ILDM,108,交簡,1043,20191126,1",0
8071,"ILDM,108,交簡,1044,20191129,1",0
8072,"ILDM,108,交簡,880,20191111,1",3
8073,"ILDM,108,交簡,913,20191120,1",1
8074,"ILDM,108,交簡,920,20191105,1",1
8075,"ILDM,108,交簡,975,20191101,1",0
8076,"ILDM,108,交簡,985,20191118,1",1
8077,"KLDM,108,基交簡,573,20191106,1",1
8078,"KLDM,108,基交簡,589,20191101,1",0
8079,"KLDM,108,基交簡,590,20191115,1",1
8080,"KLDM,108,基交簡,595,20191120,1",2
8081,"KLDM,108,基交簡,599,20191104,1",1
8082,"KLDM,108,基交簡,607,20191115,1",2
8083,"KLDM,108,基交簡,612,20191108,1",1
8084,"KLDM,108,基交簡,613,20191107,1",1
8085,"KLDM,108,基交簡,615,20191125,1",1
8086,"KLDM,108,基交簡,617,20191111,1",1
8087,"KLDM,108,基交簡,618,20191112,1",1
8088,"KLDM,108,基交簡,621,20191114,1",0
8089,"KLDM,108,基交簡,622,20191120,1",1
8090,"KLDM,108,基交簡,625,20191115,1",1
8091,"KLDM,108,基交簡,630,20191121,1",2
8092,"KLDM,108,基交簡,631,20191129,1",2
8093,"KLDM,108,基交簡,639,20191129,1",2
8094,"KLDM,108,基交簡,640,20191128,1",1
8095,"KLDM,108,基交簡,642,20191129,1",1
8096,"KLDM,108,基交簡,643,20191129,1",1
8097,"KLDM,108,基交簡,649,20191129,1",1
8098,"KSDM,108,交簡,2438,20191105,1",1
8099,"KSDM,108,交簡,2451,20191105,1",2
8100,"KSDM,108,交簡,2477,20191121,1",0
8101,"KSDM,108,交簡,2484,20191105,1",1
8102,"KSDM,108,交簡,2500,20191105,1",1
8103,"KSDM,108,交簡,2531,20191105,1",1
8104,"KSDM,108,交簡,2599,20191105,1",1
8105,"KSDM,108,交簡,2657,20191105,1",2
8106,"KSDM,108,交簡,2722,20191105,1",1
8107,"KSDM,108,交簡,2750,20191106,1",2
8108,"KSDM,108,交簡,2788,20191106,1",2
8109,"KSDM,108,交簡,2816,20191106,1",2
8110,"KSDM,108,交簡,2842,20191105,1",1
8111,"KSDM,108,交簡,2850,20191106,1",1
8112,"KSDM,108,交簡,2855,20191108,1",1
8113,"KSDM,108,交簡,2866,20191108,1",1
8114,"KSDM,108,交簡,2878,20191111,1",1
8115,"KSDM,108,交簡,2895,20191113,1",4
8116,"KSDM,108,交簡,2896,20191113,1",2
8117,"KSDM,108,交簡,2914,20191107,1",0
8118,"KSDM,108,交簡,2917,20191107,1",3
8119,"KSDM,108,交簡,2920,20191107,1",0
8120,"KSDM,108,交簡,2922,20191107,1",1
8121,"KSDM,108,交簡,2928,20191118,1",1
8122,"KSDM,108,交簡,2930,20191107,1",1
8123,"KSDM,108,交簡,2932,20191118,1",2
8124,"KSDM,108,交簡,2933,20191129,1",1
8125,"KSDM,108,交簡,2935,20191107,1",4
8126,"KSDM,108,交簡,2937,20191104,1",4
8127,"KSDM,108,交簡,2941,20191129,1",4
8128,"KSDM,108,交簡,2943,20191121,1",0
8129,"KSDM,108,交簡,2945,20191121,1",1
8130,"KSDM,108,交簡,2947,20191121,1",1
8131,"KSDM,108,交簡,2951,20191129,1",1
8132,"KSDM,108,交簡,2954,20191113,1",2
8133,"KSDM,108,交簡,2955,20191121,1",1
8134,"KSDM,108,交簡,2956,20191121,1",1
8135,"KSDM,108,交簡,2959,20191113,1",2
8136,"KSDM,108,交簡,2960,20191107,1",1
8137,"KSDM,108,交簡,2962,20191129,1",1
8138,"KSDM,108,交簡,2963,20191129,1",2
8139,"KSDM,108,交簡,2964,20191107,1",1
8140,"KSDM,108,交簡,2967,20191126,1",0
8141,"KSDM,108,交簡,2972,20191113,1",2
8142,"KSDM,108,交簡,2973,20191121,1",0
8143,"KSDM,108,交簡,2977,20191107,1",0
8144,"KSDM,108,交簡,2979,20191121,1",0
8145,"KSDM,108,交簡,2981,20191121,1",2
8146,"KSDM,108,交簡,2983,20191120,1",0
8147,"KSDM,108,交簡,2993,20191121,1",1
8148,"KSDM,108,交簡,2994,20191113,1",0
8149,"KSDM,108,交簡,2995,20191104,1",3
8150,"KSDM,108,交簡,2996,20191113,1",1
8151,"KSDM,108,交簡,3006,20191121,1",1
8152,"KSDM,108,交簡,3007,20191121,1",0
8153,"KSDM,108,交簡,3008,20191121,1",2
8154,"KSDM,108,交簡,3011,20191113,1",1
8155,"KSDM,108,交簡,3013,20191113,1",3
8156,"KSDM,108,交簡,3019,20191121,1",1
8157,"KSDM,108,交簡,3021,20191113,1",0
8158,"KSDM,108,交簡,3022,20191113,1",2
8159,"KSDM,108,交簡,3023,20191121,1",1
8160,"KSDM,108,交簡,3025,20191121,1",2
8161,"KSDM,108,交簡,3026,20191113,1",1
8162,"KSDM,108,交簡,3032,20191108,1",4
8163,"KSDM,108,交簡,3033,20191121,1",0
8164,"KSDM,108,交簡,3034,20191121,1",3
8165,"KSDM,108,交簡,3035,20191121,1",1
8166,"KSDM,108,交簡,3039,20191121,1",0
8167,"KSDM,108,交簡,3041,20191113,1",2
8168,"KSDM,108,交簡,3042,20191121,1",1
8169,"KSDM,108,交簡,3043,20191121,1",1
8170,"KSDM,108,交簡,3046,20191101,1",3
